text,id
"<ul><li>Honda is investigating the use of sound generators for upcoming 0 Series EVs</li><li>Engine sounds of popular models might be offered, possibly at a small cost</li><li>First Honda 0 Series EV… [+2410 chars]",904
New Delhi: Finance Minister Nirmala Sitharaman on Wednesday said the Carbon Border Adjustment Mechanism or CBAM is unilateral and arbitrary and will hurt India's exports after its implementation by t… [+2361 chars],905
"Soon, youll have the option to make EVs your preferred choice for rides. | Image credit Uber
You'll also soon be able to choose EVs as your go-to ride option. If you enable this feature and there's … [+1295 chars]",906
"Save my User ID and Password
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function… [+307 chars]",907
"Jun Seki, Foxconn's chief strategy officer, said at Hon Hai Tech Day (HHTD) that unlike their smartphones, notebooks (NB), and game consoles, Foxconn's strategy for electric vehicles (EVs) is to adop… [+52 chars]",908
"ANKARA
China has requested for consultations with Türkiye at the World Trade Organization (WTO) over additional tariffs Ankara imposed on imported electric vehicles and other vehicles from China.
""… [+1446 chars]",909
"A new report ranks the best rental car companies in North America.
getty
Looking for the best car rental company for 2024? J.D. Powerwhich ranks everything from airports to hotelshas just released … [+5084 chars]",910
"When you're a wealthy NBA Hall-of-Famer, the sky's the limit when it comes to car shopping.
Automobili Pininfarina
It should come as no surprise that to arguably one of the greatest, if not THE gre… [+2094 chars]",911
"Four electric vehicle (EV) fires occurred in Malaysia between January and September this year, reports The Sun. This is according to Putrajaya fire and rescue department fire safety division director… [+2779 chars]",912
"The Biden administration wants all new vehicle sales to be electric by 2030. 
It is offering tax credits to drivers buying EVs and helping manufacturers with grants to convert their factories for th… [+1414 chars]",913
"Taking place this month is the paultan.org Auto Car Expo (ACE) 2024 – co-sponsored by Carro – and it will be held at the Setia City Convention Centre (SCCC) on the weekend of October 26 to 27, and th… [+2767 chars]",914
"Foxconn and Apples fates have been intertwined over the past decade, as the Taiwanese electronics assembler churned out iPhones and iPads for customers around the world.But now, the worlds largest co… [+3365 chars]",915
"Taiwan's limited renewable energy supply is emerging as a potential bottleneck for its semiconductor sector, with ripple effects likely as other industries also intensify their demand for green power… [+2328 chars]",916
"By EDF Blogs
By Michael Zimmerman and Neda Deylami 
The market for electric medium- and heavy-duty vehicles in the U.S. is rapidly expanding. As of October 2024, 11 states have adopted the Advanced… [+4343 chars]",917
"Kamala Harris is an automotive libertarian, or so she maintains.
“Contrary to what my opponent is suggesting, I will never tell you what kind of car you have to drive,” the vice president said at a … [+2941 chars]",918
"China’s leading electric vehicle maker, BYD, is expanding its North American footprint. Next year, it plans to sell 100,000 EVs in Mexico. BYD will also announce its first manufacturing plant in the … [+2207 chars]",919
"Chinese electric vehicle maker BYD is on track to sell 50,000 cars in Mexico this year and aims to double that number in 2025, the companys country head Jorge Vallejo said publicly on Tuesday in the … [+764 chars]",920
"In this week's issue, we reveal the long-awaited successor to the McLaren P1, drive the new Renault 5 EV, and the Aston Matin Vantage takes on rivals from Ferrari and Porsche.
News
McLaren has unve… [+1918 chars]",921
"BEIJING  China's anti-dumping measures against brandies imported from the European Union are ""legitimate trade remedy measures,"" the commerce ministry said on Wednesday, a day after imposing the temp… [+1292 chars]",922
"Researchers in Singapore have embarked on a 15-month plan to study the environmental effects of the June 14 oil spill on intertidal areas, aiming to understand its impact on biodiversity.
The nation… [+5804 chars]",923
"Forty years ago, America led the charge on air polution. Today, we are playing catch-up on climate change.
getty
At the dawn of the 1980s, while disco faded, personal computers emerged, and somethi… [+4461 chars]",924
"This story is part of Forbes coverage of Indias Richest 2024. See the full list here.
It
 was a record-breaking year for Indias 100 richest tycoons, whose collective wealth surpassed the trillion d… [+5966 chars]",925
"Vice President Kamala Harris has erased former President Donald Trumps lead over President Joe Biden in Michigan since her entrance into the race, according to polls that show razor-thin races in the… [+5821 chars]",926
"Florida Deploys Temporary EV ChargersSpencer Platt - Getty Images
As of Wednesday afternoon, Hurricane Milton is bearing down on Florida, with the Category 3 storm expected to make landfall this eve… [+1880 chars]",927
"The paultan.org Auto Car Expo (ACE) 2024, co-sponsored by Carro, is set to take place at the Setia City Convention Centre (SCCC) over the October 26-27 weekend. Want a set of wheels at exciting deals… [+2227 chars]",928
"Rio Tinto agreed to acquire U.S. based Arcadium Lithium in about $6.7 billion all-cash deal, which would cement the company as the one of the largest lithium producers in the world and strengthening … [+2424 chars]",929
"China’s travel sector is making a strong comeback, following a challenging period during the pandemic. 
By the end of this year, outbound trips are expected to reach 130 million, closing in on pre-C… [+5740 chars]",930
"The storm surge from the approaching hurricane poses a fire hazard for vehicles with lithium-ion batteries.
This story appeared on cbsnews.com, 2024-10-09.",931
"Several rumors about Tesla’s Robotaxi/Cybercab are emerging ahead of the event tomorrow. 
They are talking about butterfly doors, two seats, a robovan, and more.
Tesla is set to hold its ‘We, Robot… [+3004 chars]",932
"Its unbelievable, the tragedy and chaos occurring right now in North Carolina in the aftermath of Hurricane Helene. Its bad enough that people lost their lives, their homes, their possessions, were i… [+3725 chars]",933
"(Photo by Noel CELIS / AFP) (Photo by NOEL CELIS/AFP via Getty Images)
AFP via Getty Images
While the Chinese government has recently enacted stimulus measures to revitalize its flagging economy, m… [+8105 chars]",934
"KUALA LUMPUR: Malaysia is set to transition away from coal power with coal-fired generation being gradually phased out and no new coal plants in the pipeline, said Deputy Prime Minister Datuk Seri Fa… [+2370 chars]",935
"LOS ANGELES, Oct. 09, 2024 (GLOBE NEWSWIRE) -- Eli Electric Vehicles
 (Eli), an electric vehicle company carving out a new category of high-tech, efficient and sustainable micro-EVs, today announced… [+3174 chars]",936
"Polish MEPs from the Civic Coalition (KO, EPP) alliance pushed for an earlier review of the 2035 ban on new combustion car selling, a proposal put forward by Italy.
On the initiative of MEP Dariusz … [+3326 chars]",937
"Tesla has axed the base Rear-Wheel Drive (RWD) variants of the Model 3 and Model Y from its lineup in Canada, replacing them with new Long Range RWD models (via Tesla North).
The move comes after th… [+1463 chars]",938
"Chinese lithium producers are saturating the global market with the essential metal, driving prices down in a ""predatory"" manner to outcompete other projects, a high-ranking US official stated during… [+4360 chars]",939
"Florida fire marshal calls electric vehicles ""ticking time bombs"" as Hurricane Milton nears CBS NewsHurricane Milton: What should EV owners do before and after storm? Fox BusinessCan Your Electric Ve… [+136 chars]",940
"Another Chinese EV brand is coming to Malaysia and the latest player is Denza, a premium sub-brand under BYD Group. To pave the way for the entry of the brand, BYD Auto Industry Co Ltd has officially… [+5090 chars]",941
"AP Photo/Paul Sancya
At least six of the people wearing “Auto Workers for Trump” shirts at a rally in Detroit featuring GOP vice presidential candidate Sen. JD Vance (R-OH) admitted they were not, i… [+3337 chars]",942
"The 2024 GWM Haval H6 HEV has been launched in Malaysia, with the hybrid SUV making its official debut earlier this afternoon. Only one variant of the hybrid is available here, priced at RM139,800 (o… [+4114 chars]",943
"Ashok Leyland, the Indian flagship of the Hinduja Group and one of the country's leading commercial vehicle manufacturers, with Billion Electric Mobility (member of Group BillionE), flagged off its A… [+3237 chars]",944
